OS,Device status,Name,Client security status,Patch status,Available patches count,Customer,Device Group,Logged in user,Owner,Last Activity,OS name,OS version,CCS version,CCC version,External IP,Internal IP,AD\LDAP,Domain\Workgroup,Model,Processor,Serial Number,System Model,System Manufacturer,Ownership Type,Registered,Local Time Zone,Service Pack,Reboot Time,Reboot Reason,CPU usage - %,CPU frequency,RAM usage - %,RAM usage - MB,Total RAM,Network Usage,Disk free - GB,Disk used - GB,Security Profiles
Windows,Offline,sjtseng,安全,無修補程式可用,0,Default Customer,1_NO1_C1,OTSUKATW\sjtseng,ethan,2022/02/13 10:07:04 PM,Microsoft Windows 10 專業版 (x64),10.0.19042,12.6.0.8441,6.43.41148.21120,60.249.119.220,192.168.249.213,192.168.1.10,otsukatw.corp,Latitude 5300 2-in-1,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,1ZVJNT2,Latitude 5300 2-in-1,Dell Inc.,未指定,2020/09/15 02:31:05 PM,UTC +08:00,N/A,2022/02/13 05:43:50 PM,The process C:\WINDOWS\system32\winlogon.exe (SJTSENG) has initiated the 關機 of computer SJTSENG on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,43,1800,41.1,3280,7980,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:105.9|D:47.5,C:61.5|D:27.5,otsuka_no_fw
Windows,Online,Akagi-PC,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\akagi,ethan,2022/02/14 11:27:59 AM,Microsoft Windows 10 專業版 (x64),10.0.19042,12.6.0.8441,6.43.41148.21120,118.163.125.1,192.168.6.63,192.168.1.11,otsukatw.corp,OptiPlex 7050,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz,329W6P2,OptiPlex 7050,Dell Inc.,未指定,2020/09/09 03:09:53 PM,UTC +08:00,N/A,2022/02/10 08:30:22 AM,‎2022/‎2/‎10 上 上午 12:03:28 的系統上次發生意外的關機。.,80,3192,28.19,2277,8076,"Intel(R) Ethernet Connection (5) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:57.5|D:44.9|E:0,C:63.7|D:61.4|E:0,otsuka_no_fw
Windows,Offline,Kitty_Chen,安全,無修補程式可用,0,Default Customer,1_CNS_AN2,OTSUKATW\Kitty_Chen,ethan,2022/02/11 07:38:00 PM,Microsoft Windows 10 專業版 (x64),10.0.19042,12.4.0.8311,6.43.41148.21120,114.44.2.111,"10.30.30.14,192.168.1.107",192.168.111.2,otsukatw.corp,Latitude 5300 2-in-1,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,5ZVJNT2,Latitude 5300 2-in-1,Dell Inc.,未指定,2020/09/09 02:42:20 PM,UTC +08:00,N/A,2022/01/21 06:11:04 PM,The process C:\Windows\System32\RuntimeBroker.exe (KITTY_CHEN) has initiated the 電源關閉 of computer KITTY_CHEN on behalf of user OTSUKATW\Kitty_Chen for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,100,1800,62.27,4969,7980,"Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet SSL VPN Virtual Ethernet Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:56.6|D:79.4|F:79.6,C:106.4|D:0.1|F:42.3,otsuka_no_fw
Windows,Offline,VickyChen,安全,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,OTSUKATW\Vicky_Chen,ethan,2022/02/10 09:31:22 AM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.4.0.8311,6.43.41148.21120,118.167.21.45,192.168.0.143,192.168.1.10,otsukatw.corp,Latitude 7390 2-in-1,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,7Z89LQ2,Latitude 7390 2-in-1,Dell Inc.,未指定,2020/09/09 02:41:48 PM,UTC +08:00,N/A,2022/01/18 01:49:13 AM,The process C:\WINDOWS\system32\svchost.exe (VICKYCHEN) has initiated the 重新啟動 of computer VICKYCHEN on behalf of user NT AUTHORITY\SYSTEM for the following reason: 作業系統: Service Pack (計劃之中).  Reason Code: 0x80020010.  Shutdown Type: 重新啟動.  Comment: .,31,1896,43.27,3493,8072,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Dual Band Wireless-AC 8265 - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:12.8|D:40.8,C:99.7|D:89.1,otsuka_no_fw
Windows,Online,CindyChen-3070,安全,提供非關鍵修補程式,1,Default Customer,工廠-技術部,OTSUKATW\cindy_chen,ethan,2022/02/14 11:25:32 AM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.6.0.8441,6.43.41148.21120,60.250.52.83,192.168.111.144,192.168.111.2,otsukatw.corp,OptiPlex 3070,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,560QX53,OptiPlex 3070,Dell Inc.,未指定,2020/09/09 01:23:01 PM,UTC +08:00,N/A,2022/02/10 02:29:44 PM,The process C:\Windows\System32\RuntimeBroker.exe (CINDYCHEN-3070) has initiated the 電源關閉 of computer CINDYCHEN-3070 on behalf of user OTSUKATW\cindy_chen for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,19,3000,27.55,2204,8001,"Realtek PCIe GbE Family Controller - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:159.5|D:933.3,C:82.1|D:20.5,otsuka_no_fw
Windows,Offline,Eilin-5410,安全,提供非關鍵修補程式,1,Default Customer,工廠-技術部,"OTSUKATW\Eilin_Wang, OTSUKATW\alex",ethan,2021/12/20 03:11:58 PM,Microsoft Windows 10 專業版 (x64),10.0.19042,12.6.0.8441,6.42.40901.21091,60.250.52.83,192.168.121.52,192.168.111.2,otsukatw.corp,Latitude 5410,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,72WN063,Latitude 5410,Dell Inc.,未指定,2020/09/09 09:26:15 AM,UTC +08:00,N/A,2021/11/17 02:29:28 PM,The process C:\Windows\System32\RuntimeBroker.exe (EILIN-5410) has initiated the 電源關閉 of computer EILIN-5410 on behalf of user OTSUKATW\Eilin_Wang for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,42,2112,52.71,4122,7820,"Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Ethernet Connection (10) I219-V - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:68|D:263.1|E:66.1,C:105.7|D:38.6|E:172.7,otsuka_no_fw
Windows,Online,Hsin-Dell,安全,無修補程式可用,0,Default Customer,工廠-工務,OTSUKATW\hsin,ethan,2022/02/14 11:33:54 AM,Microsoft Windows 10 專業版 (x86),10.0.19043,12.4.0.8311,6.43.41148.21120,118.163.114.187,169.254.49.78,192.168.111.2,otsukatw.corp,Latitude E6220,Intel(R) Core(TM) i5-2520M CPU @ 2.50GHz,974GGT1,Latitude E6220,Dell Inc.,未指定,2020/08/31 11:14:12 AM,UTC +08:00,N/A,2022/02/09 04:21:20 PM,The process C:\Windows\System32\RuntimeBroker.exe (HSIN-DELL) has initiated the 電源關閉 of computer HSIN-DELL on behalf of user OTSUKATW\hsin for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,63,2501,48.87,1584,3241,"Intel(R) 82579LM Gigabit Network Connection - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Centrino(R) Advanced-N 6205 Driver - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:7.8|D:134.9,C:91.7|D:70.3,otsuka_no_fw
Windows,Online,GeneChien-E6220,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\gene_chien,ethan,2022/02/14 11:25:00 AM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.6.0.8441,6.43.41148.21120,118.163.114.187,192.168.116.139,192.168.111.2,otsukatw.corp,Latitude E6220,Intel(R) Core(TM) i5-2520M CPU @ 2.50GHz,J54GGT1,Latitude E6220,Dell Inc.,未指定,2020/08/31 11:13:37 AM,UTC +08:00,N/A,2022/02/14 07:05:55 AM,‎2022/‎2/‎11 上 下午 03:49:57 的系統上次發生意外的關機。.,52,2501,26.71,2156,8073,"Intel(R) 82579LM Gigabit Network Connection - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Centrino(R) Advanced-N 6205 Driver - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:63.7|D:22.3,C:68|D:107.7,otsuka_no_fw
Windows,Online,Ting_Huang,安全,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,OTSUKATW\Ting_Huang,ethan,2022/02/14 11:34:15 AM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.6.0.8441,6.43.41148.21120,118.163.114.187,192.168.0.175,192.168.111.2,otsukatw.corp,Latitude 3480,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,14MM7F2,Latitude 3480,Dell Inc.,未指定,2020/08/31 11:13:28 AM,UTC +08:00,N/A,2022/01/19 11:42:06 PM,The process C:\WINDOWS\system32\svchost.exe (TING_HUANG) has initiated the 重新啟動 of computer TING_HUANG on behalf of user NT AUTHORITY\SYSTEM for the following reason: 作業系統: Service Pack (計劃之中).  Reason Code: 0x80020010.  Shutdown Type: 重新啟動.  Comment: .,100,2401,33.36,2688,8058,"Realtek PCIe GBE Family Controller - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:9.5|D:93.1,C:112.4|D:27.7,otsuka_no_fw
Windows,Online,Ray_Song,安全,提供非關鍵修補程式,3,Default Customer,Default Group - Default Customer,OTSUKATW\Label,ethan,2022/02/14 11:30:55 AM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.6.0.8441,6.43.41148.21120,118.163.114.187,192.168.113.51,192.168.111.2,otsukatw.corp,D320MT-K,Intel(R) Core(TM) i5-6400 CPU @ 2.70GHz,H8PFAG000T0H,D320MT-K,ASUSTeK COMPUTER INC.,未指定,2020/08/31 11:13:23 AM,UTC +08:00,N/A,2022/01/24 12:05:34 PM,The previous system shutdown at 上午 07:55:58 on ‎2022/‎1/‎23 was unexpected.,36,2701,25.83,2091,8095,"Intel(R) Ethernet Connection (2) I219-V - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:507.9|D:319|E:0,C:94.9|D:31|E:0,otsuka_no_fw
Windows,Online,RogerDuann-DELL,安全,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,OTSUKATW\Roger_Duann,ethan,2022/02/14 11:35:45 AM,Microsoft Windows 10 專業版 (x64),10.0.19044,12.6.0.8441,6.43.41148.21120,60.250.52.83,192.168.113.58,192.168.111.2,otsukatw.corp,Latitude E7250,Intel(R) Core(TM) i5-5300U CPU @ 2.30GHz,G3D0762,Latitude E7250,Dell Inc.,未指定,2020/08/31 11:13:20 AM,UTC +08:00,N/A,2022/02/11 04:27:32 PM,The process C:\Windows\System32\RuntimeBroker.exe (ROGERDUANN-DELL) has initiated the 電源關閉 of computer ROGERDUANN-DELL on behalf of user OTSUKATW\Roger_Duann for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,91,2295,29.58,2391,8083,"Intel(R) Ethernet Connection (3) I218-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Dual Band Wireless-AC 7265 - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:35.6|D:80.9,C:83.1|D:36.7,otsuka_no_fw
Windows,Online,中栓-電腦,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\MinHoung_Luo,ethan,2022/02/14 11:28:37 AM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.6.0.8441,6.43.41148.21120,60.250.52.83,192.168.113.54,192.168.111.2,otsukatw.corp,HP Compaq 6000 Pro MT PC,Intel(R) Core(TM)2 Duo CPU     E7600  @ 3.06GHz,SGH010T6KK,HP Compaq 6000 Pro MT PC,Hewlett-Packard,未指定,2020/08/31 11:13:17 AM,UTC +08:00,N/A,2022/02/10 01:12:04 AM,The process C:\WINDOWS\system32\svchost.exe (中栓-電腦) has initiated the 重新啟動 of computer 中栓-電腦 on behalf of user NT AUTHORITY\SYSTEM for the following reason: 作業系統: Service Pack (計劃之中).  Reason Code: 0x80020010.  Shutdown Type: 重新啟動.  Comment: .,100,3066,36.98,1476,3991,"Intel(R) 82567LM-3 Gigabit Network Connection - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Realtek USB GbE Family Controller - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:80.3|D:91.9|E:0|F:0|G:0|H:0|I:0|J:0,C:47.6|D:8.1|E:0|F:0|G:0|H:0|I:0|J:0,otsuka_no_fw
Windows,Offline,Yan-Asus,安全,提供非關鍵修補程式,1,Default Customer,工廠-技術部,OTSUKATW\Yan_Lee,ethan,2021/12/03 02:15:36 PM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.4.0.8311,6.42.40901.21091,118.163.114.187,192.168.111.151,192.168.111.2,otsukatw.corp,D320MT-K,Intel(R) Core(TM) i5-6400 CPU @ 2.70GHz,H7PFAG0004KJ,D320MT-K,ASUSTeK COMPUTER INC.,未指定,2020/08/31 11:13:16 AM,UTC +08:00,N/A,2021/12/03 02:09:04 PM,The previous system shutdown at 上午 09:46:22 on ‎2021/‎12/‎3 was unexpected.,36,2701,18.32,1483,8094,"Intel(R) Ethernet Connection (2) I219-V - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:348.3|D:402.8|E:0,C:103.6|D:97.2|E:0,otsuka_no_fw
Windows,Online,Twopfafs,安全,提供非關鍵修補程式,4,Default Customer,0_Server,OTSUKATW\administrator,ethan,2022/02/14 11:34:43 AM,Microsoft Windows Server 2019 Standard (x64),10.0.17763,12.6.0.8441,6.43.41148.21120,118.163.114.187,192.168.111.3,192.168.111.2,otsukatw.corp,VMware Virtual Platform,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,VMware-42 10 fe 38 e3 94 37 5c-06 8d 15 b1 c5 81 59 7d,VMware Virtual Platform,"VMware, Inc.",未指定,2020/08/31 11:13:14 AM,UTC +08:00,N/A,2022/01/22 10:16:48 PM,The process C:\Windows\system32\SystemSettingsAdminFlows.exe (TWOPFAFS) has initiated the 電源關閉 of computer TWOPFAFS on behalf of user OTSUKATW\Administrator for the following reason: 其他 (不在計劃之中).  Reason Code: 0x5000000.  Shutdown Type: 電源關閉.  Comment: .,25,2095,23.15,1896,8191,"vmxnet3  - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:170.4|D:782.8|E:0,C:41.3|D:53.4|E:0,otsuka_no_fw
Windows,Online,Man-Hung-760,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Man_Hung,ethan,2022/02/14 11:23:02 AM,Microsoft Windows 10 專業版 (x64),10.0.19042,12.6.0.8441,6.43.41148.21120,60.250.52.83,192.168.111.114,192.168.111.2,otsukatw.corp,OptiPlex 760                 ,Intel(R) Core(TM)2 Duo CPU     E7400  @ 2.80GHz,D77312S,OptiPlex 760                 ,Dell Inc.,未指定,2020/08/31 11:13:14 AM,UTC +08:00,N/A,2022/02/10 10:45:50 AM,The process C:\Windows\System32\RuntimeBroker.exe (MAN-HUNG-760) has initiated the 重新啟動 of computer MAN-HUNG-760 on behalf of user OTSUKATW\Man_Hung for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 重新啟動.  Comment: .,100,2793,84.49,1672,1979,"Intel(R) 82567LM-3 Gigabit Network Connection - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:55.8|D:96.7|E:0,C:66.2|D:9.3|E:0,otsuka_no_fw
Windows,Online,包裝一電腦,安全,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,OTSUKATW\Production2,ethan,2022/02/14 11:29:57 AM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.6.0.8441,6.43.41148.21120,60.250.52.83,192.168.114.116,192.168.111.2,otsukatw.corp,OptiPlex 755                 ,Intel(R) Core(TM)2 Duo CPU     E7200  @ 2.53GHz,2Z4BY1S,OptiPlex 755                 ,Dell Inc.,未指定,2020/08/31 11:13:13 AM,UTC +08:00,N/A,2022/02/11 03:31:11 PM,The process C:\WINDOWS\system32\winlogon.exe (包裝一電腦) has initiated the 關機 of computer 包裝一電腦 on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,100,2527,67.6,1354,2003,"Intel(R) 82566DM-2 Gigabit Network Connection - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:50.4|D:0,C:70.6|D:0,otsuka_no_fw
Windows,Online,Dell-OYJ,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\OYJ,ethan,2022/02/14 11:26:21 AM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.6.0.8441,6.43.41148.21120,118.163.114.187,192.168.116.119,192.168.111.2,otsukatw.corp,Latitude 7480,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,HQHFHM2,Latitude 7480,Dell Inc.,未指定,2020/08/31 11:13:11 AM,UTC +08:00,N/A,2022/02/09 06:05:12 PM,The process C:\Windows\System32\RuntimeBroker.exe (DELL-OYJ) has initiated the 電源關閉 of computer DELL-OYJ on behalf of user OTSUKATW\OYJ for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,98,2401,31.54,2541,8056,"Intel(R) Ethernet Connection (4) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Dual Band Wireless-AC 8265 - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:16.7|D:9,C:125.8|D:91,otsuka_no_fw
Windows,Online,生一部-辦公室內,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Production,ethan,2022/02/14 11:21:57 AM,Microsoft Windows 10 專業版 (x64),10.0.19042,,6.43.41148.21120,118.163.114.187,192.168.114.51,192.168.111.2,otsukatw.corp,OptiPlex 990,Intel(R) Core(TM) i5-2400 CPU @ 3.10GHz,2KRPTBX,OptiPlex 990,Dell Inc.,未指定,2020/08/31 11:13:08 AM,UTC +08:00,N/A,2022/01/24 09:49:09 AM,The process C:\WINDOWS\system32\winlogon.exe (生一部-辦公室內) has initiated the 電源關閉 of computer 生一部-辦公室內 on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 電源關閉.  Comment: .,86,3101,14.33,1744,12169,"Intel(R) 82579LM Gigabit Network Connection - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:39.9|D:87.9|E:0,C:97.5|D:12.1|E:0,otsuka_no_fw
Windows,Online,LiSung-ASUS,安全,提供非關鍵修補程式,2,Default Customer,Default Group - Default Customer,OTSUKATW\lisung_lin,ethan,2022/02/14 11:33:44 AM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.6.0.8441,6.43.41148.21120,60.250.52.83,192.168.111.154,192.168.111.2,otsukatw.corp,A4321-K-H110,Intel(R) Core(TM) i5-6400 CPU @ 2.70GHz,H6PTCJ021157,A4321-K-H110,ASUSTeK COMPUTER INC.,未指定,2020/08/31 11:13:05 AM,UTC +08:00,N/A,2022/02/09 04:54:00 PM,The process C:\WINDOWS\system32\winlogon.exe (LISUNG-ASUS) has initiated the 關機 of computer LISUNG-ASUS on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,4,2712,19.39,1564,8067,"Realtek PCIe GBE Family Controller - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Dual Band Wireless-AC 8260 - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:380.9|D:450.5|E:0,C:71.3|D:49.5|E:0,otsuka_no_fw
Windows,Online,Fa-PrintSrv,安全,無修補程式可用,0,Default Customer,0_Server,OTSUKATW\administrator,ethan,2022/02/14 11:30:01 AM,Microsoft Windows Server 2012 R2 Standard (x64),6.3.9600,12.6.0.8441,6.43.41148.21120,60.250.52.83,192.168.111.4,192.168.111.2,otsukatw.corp,VMware Virtual Platform,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,VMware-42 10 76 69 d8 47 3f dc-1b e6 4c bf 75 81 c8 f1,VMware Virtual Platform,"VMware, Inc.",未指定,2020/08/31 11:13:02 AM,UTC +08:00,N/A,2022/01/28 11:05:32 AM,‎2022/‎1/‎28 上 上午 11:04:43 的系統上次發生意外的關機。.,23,2095,23.71,971,4095,"vmxnet3  - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:77.1|D:0|E:10.1,C:14.8|D:0|E:0.1,otsuka_no_fw
Windows,Online,Sheue-3040,安全,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,OTSUKATW\Sheue,ethan,2022/02/14 11:30:58 AM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.4.0.8311,6.43.41148.21120,118.163.114.187,192.168.111.148,192.168.111.2,otsukatw.corp,OptiPlex 3040,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz,80CNCD2,OptiPlex 3040,Dell Inc.,未指定,2020/08/31 11:12:57 AM,UTC +08:00,N/A,2022/02/11 10:37:43 AM,‎2022/‎2/‎11 上 上午 10:12:40 的系統上次發生意外的關機。.,77,3192,23.42,1891,8074,"Realtek PCIe GBE Family Controller - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:91.8|D:253.9|E:0,C:84.2|D:46.1|E:0,otsuka_no_fw
Windows,Online,Yufu-Kuo,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\yufu_kuo,ethan,2022/02/14 11:31:56 AM,Microsoft Windows 10 專業版 (x64),10.0.19044,12.6.0.8441,6.43.41148.21120,118.163.114.187,192.168.116.121,192.168.111.2,otsukatw.corp,Latitude 3480,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,24MM7F2,Latitude 3480,Dell Inc.,未指定,2020/08/31 11:12:56 AM,UTC +08:00,N/A,2022/02/09 05:00:59 PM,The process C:\Windows\System32\RuntimeBroker.exe (YUFU-KUO) has initiated the 電源關閉 of computer YUFU-KUO on behalf of user OTSUKATW\yufu_kuo for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,70,2401,28.69,2245,7826,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Realtek PCIe GBE Family Controller - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet SSL VPN Virtual Ethernet Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:92.3|D:191,C:84|D:109,otsuka_no_fw
